cbsa_code,metric,period,value
11140,poverty_rate,2014,0.302493
11140,poverty_rate,2019,0.255347
11140,poverty_rate,2024,0.223542
11140,rent_burden,2014,0.488802
11140,rent_burden,2019,0.537578
11140,rent_burden,2024,0.49716
11140,vacancy_rate,2014,0.164187
11140,vacancy_rate,2019,0.169162
11140,vacancy_rate,2024,0.180195
11180,commute_minutes,2014,17.925303
11180,commute_minutes,2019,19.028556
11180,commute_minutes,2024,18.802538
11180,gross_rent,2014,760.0
11180,gross_rent,2019,892.0
11180,gross_rent,2024,1000.0
11180,labor_force_rate,2014,0.680951
11180,labor_force_rate,2019,0.657277
11180,labor_force_rate,2024,0.666883
11180,poverty_rate,2014,0.219167
11180,poverty_rate,2019,0.178544
11180,poverty_rate,2024,0.154595
11180,rent_burden,2014,0.572171
11180,rent_burden,2019,0.524283
11180,rent_burden,2024,0.473729
11180,vacancy_rate,2014,0.045087
11180,vacancy_rate,2019,0.060857
11180,vacancy_rate,2024,0.075805
11200,commute_minutes,2024,23.150497
11200,gross_rent,2024,1388.0
11200,labor_force_rate,2024,0.614503
11200,poverty_rate,2024,0.113148
11200,rent_burden,2024,0.565504
11200,vacancy_rate,2024,0.069955
11220,commute_minutes,2014,23.353055
11220,commute_minutes,2019,24.783656
11220,commute_minutes,2024,24.015735
11220,gross_rent,2014,702.0
11220,gross_rent,2019,783.0
11220,gross_rent,2024,940.0
11220,labor_force_rate,2014,0.608661
11220,labor_force_rate,2019,0.589253
11220,labor_force_rate,2024,0.61429
11220,poverty_rate,2014,0.19108
11220,poverty_rate,2019,0.197742
11220,poverty_rate,2024,0.145756
11220,rent_burden,2014,0.513248
11220,rent_burden,2019,0.555989
11220,rent_burden,2024,0.448999
11220,vacancy_rate,2014,0.151302
11220,vacancy_rate,2019,0.163262
11220,vacancy_rate,2024,0.146991
11244,commute_minutes,2014,26.551711
11244,commute_minutes,2019,28.043339
11244,commute_minutes,2024,26.714247
11244,gross_rent,2014,1522.0
11244,gross_rent,2019,1854.0
11244,gross_rent,2024,2434.0
11244,labor_force_rate,2014,0.664123
11244,labor_force_rate,2019,0.655731
11244,labor_force_rate,2024,0.655788
11244,poverty_rate,2014,0.128458
11244,poverty_rate,2019,0.108616
11244,poverty_rate,2024,0.09497
11244,rent_burden,2014,0.580953
11244,rent_burden,2019,0.565502
11244,rent_burden,2024,0.566329
11244,vacancy_rate,2014,0.053078
11244,vacancy_rate,2019,0.05721
11244,vacancy_rate,2024,0.055148
11260,commute_minutes,2014,22.20123
11260,commute_minutes,2019,22.336416
11260,commute_minutes,2024,22.73041
11260,gross_rent,2014,1159.0
11260,gross_rent,2019,1288.0
11260,gross_rent,2024,1458.0
11260,labor_force_rate,2014,0.717387
11260,labor_force_rate,2019,0.692547
11260,labor_force_rate,2024,0.671641
11260,poverty_rate,2014,0.08732
11260,poverty_rate,2019,0.093618
11260,poverty_rate,2024,0.09254
11260,rent_burden,2014,0.471026
11260,rent_burden,2019,0.464352
11260,rent_burden,2024,0.474732
11260,vacancy_rate,2014,0.121299
11260,vacancy_rate,2019,0.134495
11260,vacancy_rate,2024,0.1344
11360,commute_minutes,2024,32.796553
11360,gross_rent,2024,1112.0
11360,labor_force_rate,2024,0.597901
11360,poverty_rate,2024,0.137453
11360,rent_burden,2024,0.450664
11360,vacancy_rate,2024,0.09211
11380,commute_minutes,2014,21.935042
11380,commute_minutes,2019,23.616133
11380,commute_minutes,2024,23.956683
11380,gross_rent,2014,869.0
11380,gross_rent,2019,1028.0
11380,gross_rent,2024,1305.0
11380,labor_force_rate,2014,0.668125
11380,labor_force_rate,2019,0.64907
11380,labor_force_rate,2024,0.662299
11380,poverty_rate,2014,0.114462
11380,poverty_rate,2019,0.091873
11380,poverty_rate,2024,0.155926
11380,rent_burden,2014,0.293436
11380,rent_burden,2019,0.381711
11380,rent_burden,2024,0.37648
11380,vacancy_rate,2014,0.088121
11380,vacancy_rate,2019,0.114835
11380,vacancy_rate,2024,0.043199
11420,commute_minutes,2014,22.558162
11420,commute_minutes,2019,21.5868
11420,commute_minutes,2024,21.031848
11420,gross_rent,2014,650.0
11420,gross_rent,2019,783.0
11420,gross_rent,2024,933.0
11420,labor_force_rate,2014,0.636242
11420,labor_force_rate,2019,0.644623
11420,labor_force_rate,2024,0.611461
11420,poverty_rate,2014,0.113117
11420,poverty_rate,2019,0.093258
11420,poverty_rate,2024,0.093353
11420,rent_burden,2014,0.417069
11420,rent_burden,2019,0.272077
11420,rent_burden,2024,0.454893
11420,vacancy_rate,2014,0.309455
11420,vacancy_rate,2019,0.286451
11420,vacancy_rate,2024,0.267087
11460,commute_minutes,2014,23.105627
11460,commute_minutes,2019,24.165042
11460,commute_minutes,2024,23.462221
11460,gross_rent,2014,938.0
11460,gross_rent,2019,1114.0
11460,gross_rent,2024,1463.0
11460,labor_force_rate,2014,0.655032
11460,labor_force_rate,2019,0.646303
11460,labor_force_rate,2024,0.630417
11460,poverty_rate,2014,0.151842
11460,poverty_rate,2019,0.139836
11460,poverty_rate,2024,0.141718
11460,rent_burden,2014,0.534386
11460,rent_burden,2019,0.493918
11460,rent_burden,2024,0.560668
11460,vacancy_rate,2014,0.078559
11460,vacancy_rate,2019,0.064745
11460,vacancy_rate,2024,0.057779
11500,commute_minutes,2014,22.883833
11500,commute_minutes,2019,24.991415
11500,commute_minutes,2024,25.207704
11500,gross_rent,2014,634.0
11500,gross_rent,2019,716.0
11500,gross_rent,2024,826.0
11500,labor_force_rate,2014,0.574373
11500,labor_force_rate,2019,0.567082
11500,labor_force_rate,2024,0.561262
11500,poverty_rate,2014,0.217165
11500,poverty_rate,2019,0.179027
11500,poverty_rate,2024,0.17891
11500,rent_burden,2014,0.512205
11500,rent_burden,2019,0.4546
11500,rent_burden,2024,0.448509
11500,vacancy_rate,2014,0.149289
11500,vacancy_rate,2019,0.168298
11500,vacancy_rate,2024,0.156406
11540,commute_minutes,2014,19.833751
11540,commute_minutes,2019,20.09248
11540,commute_minutes,2024,20.771352
11540,gross_rent,2014,721.0
11540,gross_rent,2019,804.0
11540,gross_rent,2024,1060.0
11540,labor_force_rate,2014,0.710828
11540,labor_force_rate,2019,0.706772
11540,labor_force_rate,2024,0.690268
11540,poverty_rate,2014,0.082579
11540,poverty_rate,2019,0.073614
11540,poverty_rate,2024,0.061971
11540,rent_burden,2014,0.389439
11540,rent_burden,2019,0.368236
11540,rent_burden,2024,0.371767
11540,vacancy_rate,2014,0.055771
11540,vacancy_rate,2019,0.043723
11540,vacancy_rate,2024,0.035336
11580,commute_minutes,2014,24.739346
11580,commute_minutes,2019,26.345551
11580,commute_minutes,2024,30.547545
11580,gross_rent,2014,686.0
11580,gross_rent,2019,687.0
11580,gross_rent,2024,932.0
11580,labor_force_rate,2014,0.486809
11580,labor_force_rate,2019,0.466769
11580,labor_force_rate,2024,0.495486
11580,poverty_rate,2014,0.305037
11580,poverty_rate,2019,0.268405
