NAME,B25064_001E,B25070_007E,B25070_008E,B25070_009E,B25070_010E,B25070_001E,B25070_011E,B25002_003E,B25002_001E,B08013_001E,B08012_001E,B17001_002E,B17001_001E,B23025_002E,B23025_001E,metropolitan statistical area/micropolitan statistical area,metropolitan division,geo_level,geo_code,parent_cbsa,year
"Big Stone Gap, VA Micro Area",628,382,208,360,1365,5792,1377,3308,19861,289810,13672,8898,39266,16086,34856,13720,,msa,13720,,2019
"Billings, MT Metro Area",884,1888,1491,1849,4498,22770,1339,7950,82620,1678300,85576,16890,175079,94196,142180,13740,,msa,13740,,2019
"Binghamton, NY Metro Area",772,2488,1805,2669,8636,31981,2863,14894,113473,2086770,103484,36844,231734,116589,200034,13780,,msa,13780,,2019
"Birmingham-Hoover, AL Metro Area",896,10250,6862,10397,28086,129884,13665,67303,484865,12531490,473061,149424,1062779,528932,863519,13820,,msa,13820,,2019
"Bismarck, ND Metro Area",867,1026,1131,1021,3222,16443,1190,4758,58568,1212175,66324,9779,123701,71970,101328,13900,,msa,13900,,2019
"Blackfoot, ID Micro Area",662,282,80,252,447,3479,381,1756,16745,430690,18453,5039,45080,20744,33201,13940,,msa,13940,,2019
"Blacksburg-Christiansburg, VA Metro Area",875,1817,1072,1288,6127,24790,3266,9742,72443,1480090,72508,32791,152984,81170,143344,13980,,msa,13980,,2019
"Bloomington, IL Metro Area",845,1279,1081,1334,5109,23294,2856,6539,72384,1498955,83601,24575,164486,91719,139526,14010,,msa,14010,,2019
"Bloomington, IN Metro Area",905,2187,1478,2193,8432,26344,2241,7383,71783,1624380,77652,33860,151124,88067,142861,14020,,msa,14020,,2019
"Bloomsburg-Berwick, PA Metro Area",748,875,687,647,1730,10545,1482,4599,38375,810875,37071,10986,78546,40813,70553,14100,,msa,14100,,2019
"Bluefield, WV-VA Micro Area",662,806,582,953,2341,12338,2274,9962,54076,885150,37462,19158,104074,42548,89105,14140,,msa,14140,,2019
"Blytheville, AR Micro Area",632,498,332,732,1163,7152,777,4170,20559,302370,16545,10017,41186,19129,32523,14180,,msa,14180,,2019
"Bogalusa, LA Micro Area",655,731,274,338,911,5738,1556,4164,21777,520120,16600,10840,44436,19289,36677,14220,,msa,14220,,2019
"Boise City, ID Metro Area",958,6449,5113,6979,15121,78903,6938,15228,275597,6973035,313403,82770,697424,357682,551501,14260,,msa,14260,,2019
"Bonham, TX Micro Area",788,156,162,214,521,3336,429,2011,14464,412415,12994,3796,31577,14551,28041,14300,,msa,14300,,2019
"Boone, NC Micro Area",870,410,454,451,3215,8419,884,12674,33751,475495,23156,12415,48976,27868,48803,14380,,msa,14380,,2019
"Borger, TX Micro Area",758,90,136,34,165,1363,228,3714,10643,137245,8482,3083,21180,9409,16623,14420,,msa,14420,,2019
"Boston-Cambridge-Newton, MA-NH Metro Area",1475,66579,42116,55112,161577,701035,36676,127239,1958456,77621175,2442362,437149,4676008,2757573,3983774,14460,,msa,14460,,2019
"Boulder, CO Metro Area",1495,4253,2906,4161,14906,48142,2032,8681,136096,3522345,150498,36358,310784,183623,267744,14500,,msa,14500,,2019
"Bowling Green, KY Metro Area",761,1601,1389,1621,4905,24163,2241,9220,74892,1713875,77458,28740,165992,87595,139645,14540,,msa,14540,,2019
"Bozeman, MT Micro Area",1074,1626,1190,1118,4119,16996,893,5701,49478,1019200,55698,11775,104238,64229,88657,14580,,msa,14580,,2019
"Bradford, PA Micro Area",657,218,251,313,832,4448,559,4128,21275,388780,17289,6172,38319,19391,34282,14620,,msa,14620,,2019
"Brainerd, MN Micro Area",783,1004,622,696,1451,8728,828,27798,67782,896970,40141,10719,92058,45199,75576,14660,,msa,14660,,2019
"Branson, MO Micro Area",816,543,609,410,1490,8532,818,8561,30833,521270,22925,7839,53350,26561,44803,14700,,msa,14700,,2019
"Breckenridge, CO Micro Area",1393,464,208,444,501,3671,263,20579,31220,287475,17290,2437,30524,20453,26256,14720,,msa,14720,,2019
"Bremerton-Silverdale-Port Orchard, WA Metro Area",1249,3203,2408,2566,6933,33457,1646,8796,112709,3650335,119442,22404,257272,135347,217237,14740,,msa,14740,,2019
"Brenham, TX Micro Area",885,56,255,263,800,3267,551,3581,16206,304040,14633,3959,32923,16428,28602,14780,,msa,14780,,2019
"Brevard, NC Micro Area",756,293,318,215,632,3495,642,5078,19645,295550,12507,4679,32699,14944,28892,14820,,msa,14820,,2019
"Bridgeport-Stamford-Norwalk, CT Metro Area",1499,8750,6851,10617,31114,112078,6035,32376,372565,13766215,439787,82327,926424,510807,755389,14860,,msa,14860,,2019
"Brookhaven, MS Micro Area",713,132,43,307,485,3131,926,2882,15581,350180,12863,7094,33777,14444,27150,15020,,msa,15020,,2019
"Brookings, OR Micro Area",888,296,191,361,586,3020,183,2402,12948,102265,6567,2796,22485,8337,19772,15060,,msa,15060,,2019
"Brookings, SD Micro Area",750,442,310,267,1314,5268,324,1667,14563,274840,18079,4564,31112,20224,28284,15100,,msa,15100,,2019
"Brownsville, TN Micro Area",651,185,174,225,623,3004,425,1239,8420,168000,7135,3267,17374,7865,14128,15140,,msa,15140,,2019
"Brownsville-Harlingen, TX Metro Area",733,3505,2603,3975,9951,42508,5061,26491,151096,3055165,153712,120764,418195,171180,307002,15180,,msa,15180,,2019
"Brownwood, TX Micro Area",765,428,202,285,533,3968,506,4570,18979,253605,15548,4545,36136,17090,30638,15220,,msa,15220,,2019
"Brunswick, GA Metro Area",857,1270,958,1185,3179,15343,1614,13853,60837,1086715,49096,21211,115756,54837,94808,15260,,msa,15260,,2019
"Bucyrus-Galion, OH Micro Area",640,413,360,327,875,5392,507,2262,20044,405515,18150,6118,40931,19768,33706,15340,,msa,15340,,2019
"Buffalo-Cheektowaga, NY Metro Area",808,11930,9557,12317,41082,163978,10939,50631,528735,11402540,524147,154663,1100056,578840,928277,15380,,msa,15380,,2019
"Burley, ID Micro Area",659,127,168,250,477,4221,933,1987,16948,305845,18542,6762,43877,20374,32385,15420,,msa,15420,,2019
"Burlington, IA-IL Micro Area",756,536,339,449,1259,5544,463,2603,22471,383965,21128,6741,45312,23589,37244,15460,,msa,15460,,2019
"Burlington, NC Metro Area",813,1689,1305,2076,5164,22445,1521,6205,70644,1785385,73924,25621,158887,82112,130926,15500,,msa,15500,,2019
"Burlington-South Burlington, VT Metro Area",1207,2810,1881,2669,7814,29934,1491,9907,97586,2548740,112425,23204,208586,126145,182680,15540,,msa,15540,,2019
"Butte-Silver Bow, MT Micro Area",638,389,165,277,1268,4652,436,2282,17242,235770,15363,5892,33852,16836,28582,15580,,msa,15580,,2019
"Cadillac, MI Micro Area",715,358,213,349,802,4209,456,7169,26187,411065,19074,6776,47689,21710,38219,15620,,msa,15620,,2019
"Calhoun, GA Micro Area",731,595,474,691,1175,7167,898,2053,22614,591750,24578,10186,56476,27183,45071,15660,,msa,15660,,2019
"California-Lexington Park, MD Metro Area",1398,810,945,1004,1978,11741,611,4557,45109,1703805,54012,8818,109119,58909,88083,15680,,msa,15680,,2019
"Cambridge, MD Micro Area",879,495,378,308,876,4214,495,3564,16747,383470,13908,5007,31676,16165,26138,15700,,msa,15700,,2019
"Cambridge, OH Micro Area",669,248,346,364,1128,4629,722,3115,19335,389740,16070,7664,38559,17809,31460,15740,,msa,15740,,2019
"Camden, AR Micro Area",532,162,137,251,624,3263,514,4516,16024,238070,11263,6108,28486,12497,23325,15780,,msa,15780,,2019
"Campbellsville, KY Micro Area",619,526,248,449,921,5072,715,2038,16308,318765,14656,6318,35218,16444,29343,15820,,msa,15820,,2019
"Canon City, CO Micro Area",838,342,243,478,854,4278,335,2669,19805,311105,13271,5226,36119,15191,40764,15860,,msa,15860,,2019
"Canton-Massillon, OH Metro Area",739,3911,2699,3984,9527,51212,3420,15574,180332,4037845,179332,52471,389560,201951,323863,15940,,msa,15940,,2019
"Cape Coral-Fort Myers, FL Metro Area",1154,6194,5208,6795,19481,76376,5201,118082,394047,7814115,284141,95303,728258,326667,620831,15980,,msa,15980,,2019
"Cheyenne, WY Metro Area",950,1044,737,1066,2454,11991,680,3701,43384,736995,46447,9532,96073,52390,78142,16940,,msa,16940,,2019
"Chicago-Naperville-Elgin, IL-IN-WI Metro Area",1122,101059,75614,101766,292276,1247660,75922,329297,3843918,141608425,4422700,1105111,9351905,5064631,7576763,16980,,msa,16980,,2019
"Cape Girardeau, MO-IL Metro Area",788,778,636,742,2471,11812,1276,7465,43806,923165,42427,15721,93565,47707,78324,16020,,msa,16020,,2019
"Carbondale-Marion, IL Metro Area",706,1597,1069,1692,5200,20353,2189,10658,65873,1180270,54353,24368,128824,62021,113097,16060,,msa,16060,,2019
"Carlsbad-Artesia, NM Micro Area",946,246,286,554,664,6483,1080,3325,24576,493890,25880,8323,56878,27782,44220,16100,,msa,16100,,2019
"Carroll, IA Micro Area",621,228,99,197,291,2109,184,766,9492,134800,9811,1707,19897,10869,15834,16140,,msa,16140,,2019
"Carson City, NV Metro Area",940,974,637,738,1797,9840,229,1219,23974,491250,24336,5960,52548,27089,44940,16180,,msa,16180,,2019
"Casper, WY Metro Area",860,873,724,918,1593,10436,825,4180,36979,664485,39088,7393,78266,43051,63098,16220,,msa,16220,,2019
"Cedar City, UT Micro Area",813,453,326,480,1235,6131,457,4216,21231,355130,20930,8622,50642,23699,38258,16260,,msa,16260,,2019
"Cedar Rapids, IA Metro Area",753,2014,1422,1917,4994,27313,1564,8088,117401,2654605,134143,26243,262853,147445,214292,16300,,msa,16300,,2019
"Cedartown, GA Micro Area",718,509,367,268,1359,5326,445,1985,17023,482045,17268,7634,41594,19172,32451,16340,,msa,16340,,2019
"Celina, OH Micro Area",679,171,144,304,473,3731,357,1798,18032,380365,20324,2591,40301,21661,31612,16380,,msa,16380,,2019
"Central City, KY Micro Area",600,117,42,178,440,2312,272,2447,13798,279435,11446,4587,30232,12781,25500,16420,,msa,16420,,2019
"Centralia, IL Micro Area",646,410,161,318,723,4216,626,2328,18274,306285,15476,6493,36615,17976,29919,16460,,msa,16460,,2019
"Centralia, WA Micro Area",876,887,529,845,1872,8988,811,4530,35148,840730,29523,10069,76897,33872,63433,16500,,msa,16500,,2019
"Chambersburg-Waynesboro, PA Metro Area",883,1418,963,1172,2975,17417,1222,5065,65503,1734690,69685,14050,151885,78105,123885,16540,,msa,16540,,2019
"Champaign-Urbana, IL Metro Area",881,3285,2194,2905,10184,39905,4940,11044,100105,1907205,105296,39705,210526,117187,187993,16580,,msa,16580,,2019
"Charleston, WV Metro Area",723,2054,1842,1645,6265,31616,5864,20773,131591,2423695,100362,48243,260203,112865,216131,16620,,msa,16620,,2019
"Charleston-Mattoon, IL Micro Area",685,595,627,506,1980,8978,864,3142,28367,510230,28407,11415,58473,32068,51738,16660,,msa,16660,,2019
"Charleston-North Charleston, SC Metro Area",1156,7714,6577,8296,21782,98479,8552,41185,332612,9533185,359801,97420,756164,405306,622087,16700,,msa,16700,,2019
"Charlotte-Concord-Gastonia, NC-SC Metro Area",1030,26781,21018,27600,63577,327133,22746,88796,1041602,31728635,1167006,294232,2505607,1344673,2007226,16740,,msa,16740,,2019
"Charlottesville, VA Metro Area",1203,2224,1722,2309,6503,30568,3463,11573,95576,2279270,97547,24297,203561,111664,178051,16820,,msa,16820,,2019
"Chattanooga, TN-GA Metro Area",827,5675,4373,6738,14073,72117,6748,27414,246580,5717810,241943,71589,541280,274373,452316,16860,,msa,16860,,2019
"Chico, CA Metro Area",1060,3188,2293,3475,10458,34989,2273,11185,96505,1836665,87880,41974,220091,104685,185581,17020,,msa,17020,,2019
"Chillicothe, OH Micro Area",741,724,399,590,1878,8374,1007,3223,32025,768655,29828,12307,71005,33152,62382,17060,,msa,17060,,2019
"Cincinnati, OH-KY-IN Metro Area",842,22584,16009,21451,61423,289163,18624,80779,942021,25684905,1022005,263045,2151116,1147192,1740409,17140,,msa,17140,,2019
"Clarksburg, WV Micro Area",746,644,440,559,1480,8852,1402,6745,43142,950380,38109,14154,90684,42851,76167,17220,,msa,17220,,2019
"Clarksdale, MS Micro Area",579,402,194,285,978,4340,734,1929,10711,155815,7475,7882,22674,9427,17581,17260,,msa,17260,,2019
"Clarksville, TN-KY Metro Area",919,3973,3115,3890,8234,45136,3163,16465,125873,3194465,131940,42189,287733,146448,227831,17300,,msa,17300,,2019
"Clearlake, CA Micro Area",978,598,673,833,1949,8626,998,9185,34845,612630,19966,11753,63157,26657,52349,17340,,msa,17340,,2019
"Cleveland, MS Micro Area",637,425,379,310,1458,5620,953,2246,14357,192550,10304,10593,30305,11725,24856,17380,,msa,17380,,2019
"Cleveland, TN Metro Area",760,1222,1095,1123,2749,15790,1914,5041,52616,1182590,53115,18806,118517,59645,99120,17420,,msa,17420,,2019
"Cleveland-Elyria, OH Metro Area",817,24368,16915,23111,68370,302755,22381,100267,962179,23081255,934157,287694,2015300,1062531,1672816,17460,,msa,17410,,2019
"Clewiston, FL Micro Area",786,250,343,233,970,4342,582,2277,14804,467610,16480,10159,40156,19161,30996,17500,,msa,17500,,2019
"Clinton, IA Micro Area",683,451,243,507,1180,5250,425,2391,22026,405465,20474,5988,45776,23217,37442,17540,,msa,17540,,2019
"Clovis, NM Micro Area",843,813,428,530,1582,7972,666,2719,21267,344070,22030,10186,48670,24036,37924,17580,,msa,17580,,2019
"Coamo, PR Micro Area",493,149,97,183,522,2983,926,3100,16204,277495,10664,17889,38867,12344,32061,17620,,msa,17620,,2019
"Coco, PR Micro Area",430,97,0,116,268,1987,860,3265,13301,188695,7545,13986,28017,8433,22817,17640,,msa,17640,,2019
"Coeur d'Alene, ID Metro Area",993,1700,1424,1807,3578,18443,844,8588,70892,1475555,67490,18244,155412,76378,125159,17660,,msa,17660,,2019
"Coffeyville, KS Micro Area",659,415,222,315,654,4239,437,2891,16467,232250,13919,5911,31583,15262,25588,17700,,msa,17700,,2019
"Coldwater, MI Micro Area",753,259,286,371,598,4292,394,4199,20849,392450,17650,6490,41041,19550,34683,17740,,msa,17740,,2019
"College Station-Bryan, TX Metro Area",935,2804,2708,3791,14626,45016,3186,15216,107882,2134575,114904,54947,241733,127147,210006,17780,,msa,17780,,2019
"Colorado Springs, CO Metro Area",1173,9428,7237,8884,21515,94627,3611,17880,285635,7964275,332501,70532,704381,384493,568409,17820,,msa,17820,,2019
"Columbia, MO Metro Area",862,2525,2254,2642,8556,33860,2197,8927,89414,1918110,99408,33445,193937,110761,167947,17860,,msa,17860,,2019
"Columbia, SC Metro Area",933,8495,5770,8368,24425,100356,8599,42947,355348,9218555,379026,118133,788974,425462,662568,17900,,msa,17900,,2019
"Columbus, GA-AL Metro Area",879,4037,3149,4431,12681,52333,3766,21103,139883,2908880,128831,58263,304996,150306,251648,17980,,msa,17980,,2019
"Cullman, AL Micro Area",706,586,438,565,1105,7818,1430,6808,37842,875320,33080,12133,81597,36078,66350,18980,,msa,18980,,2019
"Columbus, IN Metro Area",937,627,364,482,1541,8982,600,2895,34347,748350,37956,10859,81340,41943,65087,18020,,msa,18020,,2019
"Columbus, MS Micro Area",805,589,421,532,1784,8183,1223,4878,27314,480535,24046,11722,57347,27731,46829,18060,,msa,18060,,2019
"Columbus, NE Micro Area",769,315,116,171,440,3566,199,837,13784,226080,16477,2836,32725,17933,25499,18100,,msa,18100,,2019
"Columbus, OH Metro Area",953,24300,17363,23868,60969,305857,14907,67624,862073,23747960,985373,266079,2021763,1108584,1639687,18140,,msa,18140,,2019
"Concord, NH Micro Area",1042,1344,928,1471,3257,16499,974,6508,64960,1979165,73154,9348,143143,82999,124603,18180,,msa,18180,,2019
"Connersville, IN Micro Area",705,240,156,212,694,2922,227,1241,10825,257835,9620,4336,22811,10605,18755,18220,,msa,18220,,2019
"Cookeville, TN Micro Area",694,893,1019,1189,3207,15005,2231,5479,50609,1116690,45801,19973,107287,50934,90736,18260,,msa,18260,,2019
"Coos Bay, OR Micro Area",818,760,501,845,1842,9227,908,4099,31124,435975,22871,10111,62619,27272,53312,18300,,msa,18300,,2019
"Cordele, GA Micro Area",649,183,235,359,938,3907,726,2207,10792,178505,8574,7085,22229,10232,17758,18380,,msa,18380,,2019
"Corinth, MS Micro Area",617,300,286,200,525,4585,697,2619,17268,331610,14825,5440,36275,16398,29499,18420,,msa,18420,,2019
"Cornelia, GA Micro Area",772,309,64,249,581,3291,396,3303,18442,491640,17846,6381,42296,19364,35919,18460,,msa,18460,,2019
"Corning, NY Micro Area",695,909,654,721,1816,10866,1176,9724,49585,887510,40509,12971,94727,45744,78030,18500,,msa,18500,,2019
"Corpus Christi, TX Metro Area",1014,5276,3985,4883,13313,61687,3936,25164,177513,3770335,186298,69055,419365,206903,333331,18580,,msa,18580,,2019
"Corsicana, TX Micro Area",817,543,202,389,765,5391,905,3600,20938,539310,19595,8150,48041,22745,37608,18620,,msa,18620,,2019
"Cortland, NY Micro Area",778,442,292,463,1380,6097,513,2992,20737,458055,21576,7272,44338,24531,39892,18660,,msa,18660,,2019
"Corvallis, OR Metro Area",1081,1085,916,1259,5004,15280,1330,2681,38399,794660,40594,16319,85469,46629,78079,18700,,msa,18700,,2019
"Coshocton, OH Micro Area",615,292,204,175,550,3767,515,1979,16455,366300,15027,5181,36053,16859,28823,18740,,msa,18740,,2019
"Craig, CO Micro Area",779,171,88,107,367,1891,221,934,6300,150030,5861,2206,13003,6480,10130,18780,,msa,18780,,2019
"Crawfordsville, IN Micro Area",684,329,215,315,674,4377,279,1261,16643,384715,17689,4198,36709,19722,30565,18820,,msa,18820,,2019
"Crescent City, CA Micro Area",878,359,295,284,858,3672,361,1434,11379,122645,8473,4760,24448,9774,22152,18860,,msa,18860,,2019
"Crestview-Fort Walton Beach-Destin, FL Metro Area",1109,3907,2439,3330,7218,35456,2731,43672,149054,3002945,120099,30339,263984,136410,219009,18880,,msa,18880,,2019
"Crossville, TN Micro Area",696,524,171,413,1204,5790,639,3913,29714,467890,20401,8020,58183,23006,49975,18900,,msa,18900,,2019
"Decatur, IN Micro Area",624,165,81,249,437,2858,350,809,13290,317690,14482,5825,34673,16070,25288,19540,,msa,19540,,2019
"Defiance, OH Micro Area",747,195,165,286,630,3628,354,1520,16817,366470,17947,3809,37420,19748,30495,19580,,msa,19580,,2019
"Del Rio, TX Micro Area",731,426,198,554,717,5758,515,3359,19138,369585,20230,9536,46976,21961,36626,19620,,msa,19620,,2019
"Deltona-Daytona Beach-Ormond Beach, FL Metro Area",1076,5552,4870,7977,20049,74383,6207,53861,312477,6454855,247631,88502,635075,284142,545944,19660,,msa,19660,,2019
"Deming, NM Micro Area",562,231,182,410,689,3482,482,2383,11287,140045,7232,6553,23676,8619,18265,19700,,msa,19700,,2019
"Denver-Aurora-Lakewood, CO Metro Area",1380,37827,27207,38511,89144,401488,15377,61864,1173990,39874095,1426179,252594,2856401,1644691,2304612,19740,,msa,19740,,2019
"DeRidder, LA Micro Area",741,188,90,159,424,3046,714,2293,15813,424160,14061,5668,36547,16018,28948,19760,,msa,19760,,2019
"Des Moines-West Des Moines, IA Metro Area",904,6420,4825,5986,15427,80884,4095,19154,286097,6990780,340382,62318,667349,377860,527722,19780,,msa,19780,,2019
"Detroit-Warren-Dearborn, MI Metro Area",943,43008,29915,42185,128724,528357,39278,202215,1906034,51769805,1911370,618358,4271868,2171320,3472315,19820,,msa,19820,,2019
"Dickinson, ND Micro Area",916,200,216,244,834,4957,444,2342,15249,286480,15479,2746,31281,16896,24489,19860,,msa,19860,,2019
"Dixon, IL Micro Area",694,246,166,264,773,3817,384,1295,15083,320855,14742,3874,31027,16001,28404,19940,,msa,19940,,2019
"Dodge City, KS Micro Area",778,294,255,339,559,4366,238,924,12268,212615,16263,4858,33503,17678,24920,19980,,msa,19980,,2019
"Cullowhee, NC Micro Area",716,498,247,388,2019,7589,1312,13926,36319,462760,23112,9751,53082,26060,47954,19000,,msa,19000,,2019
"Cumberland, MD-WV Metro Area",689,863,623,1064,2115,11157,1465,7724,46039,902050,38259,14105,89602,42892,83013,19060,,msa,19060,,2019
"Dallas-Fort Worth-Arlington, TX Metro Area",1139,92420,68669,89863,204682,1033966,49985,211508,2764978,97341240,3421806,843711,7232260,3864777,5618156,19100,,msa,19100,,2019
"Dalton, GA Metro Area",711,1333,769,1194,2419,16993,1255,6139,56153,1426415,63208,22473,141917,69110,111291,19140,,msa,19140,,2019
"Danville, IL Metro Area",685,605,520,611,1897,9485,857,4958,36109,583060,29689,14081,74449,33495,61185,19180,,msa,19180,,2019
"Danville, KY Micro Area",705,539,492,362,962,5720,562,2785,23505,499040,20388,8887,50615,23629,44145,19220,,msa,19220,,2019
"Danville, VA Micro Area",706,918,914,1508,2969,15340,1574,9162,53722,953125,41895,18469,99406,47247,84241,19260,,msa,19260,,2019
"Daphne-Fairhope-Foley, AL Metro Area",1020,1657,1115,1573,3792,20034,2699,33234,114164,2342025,87084,21704,209618,99495,172297,19300,,msa,19300,,2019
"Davenport-Moline-Rock Island, IA-IL Metro Area",765,3394,2704,3669,9125,45749,3362,16038,169977,3469660,173765,46497,371638,192260,303411,19340,,msa,19340,,2019
"Dayton, TN Micro Area",647,205,290,375,571,3505,502,2496,14673,283900,12226,6122,31711,14295,25908,19420,,msa,19420,,2019
"Dayton-Kettering, OH Metro Area",807,9492,6627,9269,24790,121654,6933,38499,369474,7727665,357550,113301,775217,404211,648027,19430,,msa,19430,,2019
"Decatur, AL Metro Area",641,1046,896,944,2617,15358,2206,8751,67346,1514770,62160,23032,149758,67880,121706,19460,,msa,19460,,2019
"Decatur, IL Metro Area",684,1045,890,1006,3272,13873,1228,6480,50392,792275,44372,17295,102004,50375,84466,19500,,msa,19500,,2019
"Dothan, AL Metro Area",730,1087,933,1124,3697,17494,2331,13157,69481,1361270,59063,26944,146412,65886,118593,20020,,msa,20020,,2019
"Douglas, GA Micro Area",608,296,312,456,926,6094,1058,3480,20798,403975,19650,10268,47231,21157,39962,20060,,msa,20060,,2019
"Dover, DE Metro Area",1084,2068,1655,2045,4796,20360,1467,5957,71753,2047180,77548,23134,171048,87028,140381,20100,,msa,20100,,2019
"Dublin, GA Micro Area",604,530,418,698,1440,8072,1677,5869,28894,578065,23035,16350,61758,25508,50426,20140,,msa,20140,,2019
"DuBois, PA Micro Area",666,642,492,578,1344,7256,940,8000,39248,845215,32397,10777,74047,36364,66818,20180,,msa,20180,,2019
"Dubuque, IA Metro Area",783,727,488,629,2361,10187,546,3089,41299,801105,47901,10646,93255,52649,77469,20220,,msa,20220,,2019
"Duluth, MN-WI Metro Area",766,3287,1914,2566,7279,34485,2748,28012,151635,2768405,133468,36791,278391,148927,239273,20260,,msa,20260,,2019
"Dumas, TX Micro Area",816,339,12,141,206,2300,112,1334,8067,167955,9756,2712,21148,10431,15303,20300,,msa,20300,,2019
"Duncan, OK Micro Area",694,405,175,340,678,4612,765,3990,20710,361045,17244,6100,42782,19607,34693,20340,,msa,20340,,2019
"Durango, CO Micro Area",1147,766,454,484,1490,6394,542,6031,27825,565170,26288,4919,53782,30586,46079,20420,,msa,20420,,2019
"Durant, OK Micro Area",743,333,419,489,1215,6520,934,3080,20333,371735,18813,7728,45158,21063,36767,20460,,msa,20460,,2019
"Durham-Chapel Hill, NC Metro Area",1033,9321,5498,7300,21008,94003,6188,23703,269361,7110985,287878,84924,596966,330262,511520,20500,,msa,20500,,2019
"Dyersburg, TN Micro Area",680,555,387,302,1052,5820,611,1772,16892,319130,15633,6788,36582,17383,29534,20540,,msa,20540,,2019
"Eagle Pass, TX Micro Area",659,205,330,370,1167,5584,547,2101,18387,470145,20907,15616,57972,23957,42051,20580,,msa,20580,,2019
"Easton, MD Micro Area",1116,171,460,698,956,4998,513,3421,20247,454805,16198,3179,36689,18390,31146,20660,,msa,20660,,2019
"East Stroudsburg, PA Metro Area",1108,1300,538,987,3692,13138,1029,24387,81485,2940600,74712,18550,165579,86051,139279,20700,,msa,20700,,2019
"Eau Claire, WI Metro Area",822,1992,1343,1652,4196,21446,1169,5892,72474,1608765,81318,20006,160434,91469,136177,20740,,msa,20740,,2019
"Edwards, CO Micro Area",1594,337,612,769,1076,5491,228,14290,32461,687915,30132,4354,54401,34862,44064,20780,,msa,20780,,2019
"Effingham, IL Micro Area",650,288,178,106,418,3415,354,1015,14892,291635,16434,3571,33601,17775,26897,20820,,msa,20820,,2019
"El Campo, TX Micro Area",775,373,168,327,879,5021,721,2434,17633,409555,17342,7212,40992,19113,31992,20900,,msa,20900,,2019
"El Centro, CA Metro Area",830,1754,1352,1584,4804,18673,1380,12861,57690,1251730,56636,41100,170621,70423,134294,20940,,msa,20940,,2019
"El Dorado, AR Micro Area",674,210,142,404,854,3861,644,4305,20031,298255,15225,7444,38998,16405,30812,20980,,msa,20980,,2019
"Elizabeth City, NC Micro Area",910,609,444,600,1935,7396,732,3679,24312,659815,21461,7808,50202,24089,42618,21020,,msa,21020,,2019
"Elizabethtown-Fort Knox, KY Metro Area",818,1588,972,1599,2747,20455,1867,7429,65501,1615055,66517,19320,146766,74095,118849,21060,,msa,21060,,2019
"Elk City, OK Micro Area",718,99,110,121,340,2558,551,2468,10046,167820,8339,3363,20145,9036,17169,21120,,msa,21120,,2019
"Elkhart-Goshen, IN Metro Area",810,1831,1434,1339,4012,21651,1675,7378,79096,1769380,91246,24885,200909,101623,154257,21140,,msa,21140,,2019
"Elkins, WV Micro Area",655,163,103,106,743,3170,495,3115,14250,249260,10790,4908,26513,12010,23994,21180,,msa,21180,,2019
"Elko, NV Micro Area",948,238,221,314,525,5398,515,3966,22805,776350,25797,6174,53317,28398,41050,21220,,msa,21220,,2019
"Ellensburg, WA Micro Area",1004,514,326,661,2408,7498,618,5454,23801,434265,20831,7808,43321,23805,38863,21260,,msa,21260,,2019
"Elmira, NY Metro Area",813,1187,707,765,2445,10772,565,4881,38870,713765,35928,11136,80273,39591,68786,21300,,msa,21300,,2019
"El Paso, TX Metro Area",837,9149,7651,9501,21330,104567,8220,28392,297680,8310270,350466,166605,824536,394137,636038,21340,,msa,21340,,2019
"Emporia, KS Micro Area",672,464,274,576,1234,5629,479,2208,16828,278615,17200,5656,34154,19521,28707,21380,,msa,21380,,2019
